company,category,file_name,chunk_idx,text
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2877,See Director of health Administrative support services 589Adolescent smoking 24 25 Truth campaign against 238 725 advertising and 24 27 300 1104 Asian Americans 77behavior patterns and 1103 1105cessation 24 1107 counter marketing and 287 288 f gateway drug theory and 471 472 as Leading Health Indicator 553 novel products and 381 382 1198 1199 rates of 200 380 381 725 1198 1199 1205 taxation price increases and 1181 1182 1205 tobacco control and 24 25 724 725 726 727 See also Smoking Tobacco sales to youth regulation of entries at Tobacco Adolescent substance abuse advertising of unhealthy products and 24 27 28 alcohol 21 37 38 716 735 1050 cocaine 716 735 gateway drug theory 471 472 716 marijuana 714 716 735 youth culture and 300 301 Adolescent violence 25 27 81 417 584 585 1158 1160 Adolescents and young adults antisocial behavior among 66 community health and 251 criminal justice system and 267culture of and health 300 301 deﬁned 250 ethnicity and 417family planning behaviors 436 hepatitis B vaccine 561 immigrant alienated 81media campaigns for 722oral health 869 970physical activity of 918 919 923 924 pregnancy and see Teenage pregnancy probabilities of dying before age 15 171 172 f sexually transmitted diseases 436 735 1093 suicide 512 735 757 1166 1168violence among 25 27 81 417 584 585 1158 1160 See also Adolescent smoking Adolescent substance abuse Adults Children Youth RiskBehavior Surveillance System Adoption 24 798Adrenaline sensitivity 197Adults community health and 251 deﬁned 250 251functional capability of 464 465hearing disorders 555 556immunization recommendations for 602 oral health 870 physical activity levels of 918 924 smoking cessation message for 287 See also Age as factor Children Infant health Seniors Advertising counter marketing of tobacco 238 287 289 724 725 domestic violence prevention 345 fetal alcohol syndrome and 444health books 528 oral hygiene and 247 telephone counseling availability 590 See also Advertising of unhealthy products Advertising ofunhealthy products tobacco Communication for health Mass media Advertising of unhealthy products 27 29 alcohol 28 300 720 coronary artery disease and 283 INDEX 1395false norms promoted by 300 301 718 food 28 29 456normalization and 287See also Advertising of unhealthy products tobacco Advertising of unhealthy products tobacco 27 28 adolescents and 24 27 300 1104 bans of 27 28 720 725 1202 1205 1206 bans on 27 28 720 725 1202 1205 1206 counter marketing 238 287 289 724 725 identity and 1103 1104spending on 1145 1201See also Smoking entries at Tobacco Advisory boards 207 208Advocacy communication interventions as 239 domestic violence prevention 345 346 as focus of public health 160mass media and 718 737 738of prevention interventions 340science in conﬂict with 413 607 608 Advocacy groups.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2878,See Pressure groups Aerobics 918 919 921 See also Physical activity Aerosols.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2879,See Airborne particles AFDC Aid to Families with Dependent Children 741 Affective disorders 757 758 759 760 Afghanistan dracunculosis 346Africa abortion law 2African Americans as distinct from 30 31 Bamako Initiative and 1323birth rate 122 313cancer rates 147cholera 197 364contraceptive use 279demographic trap and 1176dracunculosis guinea worm 346 347 1241 1247 Ebola virus 372ecosystems of 1280 emigration from 318 1023family planning 279 435 943 famine 438 439 female genital mutilation 300 1217 food supplies 844 malaria rates 216 705 1227malnutrition 842 marijuana 715 measles 235 606 1227 media campaigns for 723 meningitis 649mortality rates 316 onchocerciasis river blindness 865 866 1247 physical activity in cultures of 918 plague 926 polio 606 public health development in 646 refugees 1019 1020 1021 1023 1024 Rift Valley fever 372 373 rinderpest 1279 1280sports as indicator of health 524 sustainable health 1176 1177 tobacco control 1205 1206 trypanosomiasis sleeping sickness 1228 1229 1280 typhus 1235Vitamin A deﬁciency 117 See also Africa and HIV AIDS Africa and HIV AIDS 129 economic development and 300 373 female genital mutilation and transmission of 1217 injection drug use and 636origins of disease 577 population decline and 130 sexual practices and transmission of 300 sexually transmitted diseases and transmission of 1092 African Americans 29 32 abortion rate 4 access to care and 1084acculturation and 14 advertising targetting 27 28 asthma 85bladder cancer 492cancer 31 cardiovascular diseases 553 childhood injury 185 186 and Civil Rights Act 1964 208colorectal cancer 230 231 core cultural values of 416 criminal justice system and 289 290 cultural factors in illness 301 culture based interventions and 418 419 demographics 31 318 diabetes 326 327 t 328 distrust of government by 416diversity among 418 faith based organizations and 416 431 HIV AIDS 30 416 homicide and 1158 hypertension 31 128 299immunizations 554infant mortality rates 417 552 553 731 institutional racism and 30 31low birthweight 31 731 963 maternal and child health 731 732 obesity 553oral cancer 867 osteoporosis 879 Pap smear attitudes among 90 91 phenylketonuria 914 prenatal care 961prostate cancer 491segregation and 1084 1259 1268 sexually transmitted diseases and 1093 1094 sickle cell anemia 31 smoking 417 418socioeconomic status 417sports as indicator of health 524 stroke 1163 suicide 1166 1167teen pregnancy rate 731 961 1183 as term use of 29 31uninsured 771unmarried mothers 961 violence and 25 289 290 417 1158 1159 INDEX 1396African Americans Continued See also Inequalities in health ethnicity and race and Race Racism Age median American Indians and Alaska Natives 52 Asian Americans 75 epidemiologic transition and 649 Hispanic Americans 566immigrants 599 Age as factor cancer deaths and 148 cancer distribution in body and 491 cholera virulence and 198chronic diseases and 818 diabetes risk and 327 t 328 distribution of deaths 172 eating disorders 351 genetic disorder onset 478 479and health needs of population 319 homicide rates 584hypothyroidism 593illness behavior 595 mammography 709 710 measurement of 498mumps 781musculoskeletal disorders 784 oral disease 871 872 osteoarthritis 877pertussis 912 pregnancy difﬁculties 961 962 sexually transmitted diseases 1092 shingles risk 181 smoking risks of 703 See also Adolescents Adults Aging Aging of population Children Geriatrics Gerontology Infant health Seniors Age Discrimination in Employment Act of 1973 682 Age adjusted rates 400 775 1014 1136 1138 1137 t 1297 See also Rates Agency for Health Care Policy and Research AHCPR 619 Agency for Healthcare Research and Quality AHRQ 32 621 622 1151 1255 1256Agency for Toxic Substances and Disease Registry ATSDR 32 33 51 189 518 687 1255 Agent of disease 392 393 395 Agent Orange 336 366 Age standardized mortality rates 775Aging cultural tendencies to self destructive behaviorand 502 evolution and 499 500 free radicals and 500 502 503 hearing loss and 555 556 814language describing 503memory and 499 503 religion and 502 speculation and cultural myths about 498 See also Geriatrics Gerontology Seniors Aging of population 33 baby boom and 318 chronic illness and 199demographics of 318 319Healthy People 2010 goals and 552 life expectancy and 33 467 t 468 552 musculoskeletal disorders and 784 osteoarthritis and 877prevention programs and 972 as public health challenge 468 risk factor identiﬁcation and 575See also Demography Geriatrics Gerontology Population Agramonte Aristides 1018 Agricola 770 Agriculture antibiotic resistance and practices of 365 1282 biodiversity and 116 117 children working in 429 430 440 climate change and effect on 216 diffusion of innovation in 334economies of scale and 1281 1282 famine prevention and 439 and food borne diseases 237 365 366 453 1281 1282 herbicide use 561 562 t 938 history of 850and history of community health 249 hydroelectric dams and impact on 938 migrant workers 80 81 767 769 1050 mineral depletion of soil 841 pollution and 47 365 366 938 939 population growth and 709quarantine and 1007 1008rendered products in feed 132 1281 1282 rural population and 1050sustainable health and 1176 1177 vector borne disease and 1282waterborne diseases and 1308See also Bovine spongiform encephalopathy Cattle Meat Milk and dairy products Occupational safety andhealth in agriculture Pesticides U.S. Department ofAgriculture AHCPR Agency for Health Care Policy and Research 619 AHRQ.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2880,See Agency for Healthcare Research and Quality AI Adequate intake 841Aid to Families with Dependent Children AFDC 741 1252 See also Temporary Assistance for Needy Families TANF AIDS.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2881,See HIV AIDS Air atmosphere 88 90Air pollution 46 47 acid rain 15 16 210 211 363air quality index Pollutant Standards Index 34 46 atmospheric dispersion of contaminants 89 90 benzene 110bioaccumulation through 940climate change and 214 216costs of control and treatment 356 emissions see Automotive emissions Incineration formaldehyde 459hazardous air pollutants 211 516 517 history of 210 and lung disease 55mercuric acetate 467 INDEX 1397National Ambient Air Quality Standards 34 46 211 635 788 1208 particulates in see Airborne particles Sulfur containing airpollutants reductions in 34 92 211smog 35 1102 1168 1169urban environments and 141 1268 1269 See also Clean Air Act Environmental tobacco smoke Indoor air quality Pollution Water pollution Air quality index Pollutant Standards Index 34 46 Airbags 1253 Airborne particles 35 36 and ambient air quality 46 634 635 ﬁne vs. coarse 1208inhalable particles sulfates 634 635 mortality and morbidity due to 1268 1269 Total Suspended Particles TSP 1208 1209 and water pollution 47See also Air pollution Sulfur containing air pollutants Airlines and airports disease agents transported via 650 1227 1277 noise pollution and 814smoking ban 212 914 1109 See also Shipping Transportation Airs Waters and Places Hippocrates 522 564 570 Airway remodeling 86Ajzen Icek 989ALA American Lung Association 55 249 575 824 Alan Guttmacher Institute 3 4 622 Alaska Natives.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2882,See American Indians and Alaska Natives ALC Anti personnel Landmine Convention 1302 Alcohol use and abuse 36 39 abstinence from 9 36 acculturation and 14 adolescents and 21 37 38 716 735 advertising for 28 29 720Asian Americans and 76automobile operation and 19 106 242 976 beneﬁts of 820 1310 by children 37 38 1050cholesterol and 519 cirrhosis and 205 206 cocaine use and 222 223 costs of 8 38 fetal alcohol syndrome 28 442 444 as gateway drug 38 471 472 genetics and 486health consequences of generally 37 38 homeless persons and 582 hypertension 129 information resources 38as Leading Health Indicator 553 military personnel and 69 70 misuse abuse deﬁned 36 37 69moderate use 36 38 mortality rates associated with 19 37 38 oral cancer and 867 873rate of use 37 205 206solution strategies 38 stages of 21 taxation of 8 1055 1058tolerance of 36 withdrawal and symptoms of 20 36 See also Addiction and habituation Substance use and abuse Worksite drug testing Alcoholism.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2883,See Alcohol use and abuse Algae blooms 454 Allergies climate change and 216 penicillin 898 predisposition to 85 86sick building syndrome and 1099 Alliance to End Childhood Lead Poisoning 188 Allopathic medicine.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2884,See Conventional medicine Alma Ata declaration 39 41 1240 1322 1323 Aloe vera 449Alpha 1 antitrypsin deﬁciency AAT 374 375 Alpha fetoprotein AFP 1089Altered carbohydrate antigen 1089Alternative complementary and integrative medicine 41 44 as accompanying all systems 906 908 books on health and 528gender and use of 975holistic medicine 42 579 883humoral concepts in 1189integrative medicine 42 43 192 1096 modalities of summarized 42 43 1190 prevalence of use 42 908 975reasons for use 42 975relationship of provider patient and 42 43 as self care behavior 100 878theories of health and illness in 1189 1190 vitalism and 1189 1190See also Chinese traditional medicine Herbal medicine Micronutrient therapy Traditional health beliefs andpractices Alternative development 223 224 Alzheimer s disease 44 46 311 1006 Alzheimer s Disease Education and Referral Center 804 AMA.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2885,See American Medical Association Ambient water quality 47 48 See also Water pollution Amenorrhea 755 American Academy of Family Practitioners 1053 American Academy of Pediatrics AAP 183 188 189 731 746 American Association for Labor Legislation AALL 795 American Association of Public Health Dentistry AAPHD 48 American Association of Public Health Physicians AAPHP 48 49 51 American Association of Retired Persons.
General,Uncategorized,Encyclopedia_of_Public_Health.pdf,2886,See AARP American Board of Dental Public Health ABDPH 48 869 American Cancer Society ACS 49 217 249 824 1146 American College of Occupational and Environmental Medicine ACOEM 49 50 INDEX 1398American College of Preventive Medicine ACPM 50 51 977 American College of Sports Medicine ASCM 918 919 921 923 924 American Conference of Governmental IndustrialHygienists ACGIH 1192 American ginseng 449American Heart Association 51 52 919 American Indians and Alaska Natives AI AN 52 54 Administration for Children and Families and 24 baby bottle tooth decay 95 871 botulism 131CDC screening programs for 175 childhood injury 185 186 decimation of population 53demographics of 52 53 318 diabetes 53 54 119 326 553 diet and 119diversity of 52forced assimilation of 53 79 gallstones 469 health of generally 53 54history of 53 homicide and 53 54 Indian Health Service 52 53 1256 1257 1264 inequalities in health and 53 54infant mortality rate 53 infectious epidemics and conquest among 53 119 950 inﬂuenza 53 life expectancy 53mercury poisoning 763 mortality rates 53 54 oil spills and 865physical activity in culture of 918 prayer and 450 smoking 1198sudden infant death syndrome SIDS 53 as term 52 tobacco as originating with 1102 1103 urban clinics for 1264 American Journal of Preventive Medicine 51 84 American Journal of Public Health 54 55 57American Lung Association ALA 55 249 575 824 American Medical Association AMA 55 56 American College of Preventive Medicine and 51 Journal of the American Medical Association 167 opposition to children s health initiatives 731 opposition to national health insurance 794 795 796 936 periodic health examination recommended by 901 physical ﬁtness of youth 918prison health 980 school health 1077 American Public Health Association APHA 54 55 56 58 and career development 447 Case Studies in Public Health Ethics Coughlin et al.
